Price in PLN,Price per meter,Floors in the building,No. of rooms,Location,Floor,Flat area in m2,Szerokosc,Dlugosc
582876.0,12671.22,27.0,2.0,Wola,6.0,46.0,52.2333751,20.9571835
987000.0,12429.17,11.0,4.0,Mokotów,6.0,79.41,52.18522,21.00751
385140.0,14000.0,15.0,1.0,Wola,1.0,27.51,52.2333751,20.9571835
523161.0,11435.21,8.0,2.0,Wola,2.0,45.75,52.22366,20.95397
334072.0,10850.02,4.0,1.0,Ursus,2.0,30.79,52.18957531,20.91276408
2200000.0,13924.05,6.0,5.0,Mokotów,6.0,158.0,52.19532352,21.00264072
449174.0,7829.42,12.0,3.0,Białołęka,1.0,57.37,52.3289879,21.0076793
500000.0,10000.0,4.0,2.0,Śródmieście,3.0,50.0,52.2296756,21.0122287
812500.0,8928.57,2.0,4.0,Wilanów,2.0,91.0,52.17416667,21.08027778
598000.0,10168.34,4.0,3.0,Ursynów,3.0,58.81,52.16307,20.99228
643100.0,10032.76,8.0,3.0,Wola,0.0,64.1,52.22498,20.95288
950750.0,9624.92,8.0,4.0,Wola,2.0,98.78,52.22498,20.95288
1825363.0,22182.08,28.0,3.0,Wola,28.0,82.29,52.230817,20.9861459
414119.0,9859.98,4.0,2.0,Ursus,1.0,42.0,52.1951226,20.8837885
285000.0,8096.59,5.0,2.0,Rembertów,1.0,35.2,52.27349,21.1188
809000.0,10991.85,10.0,4.0,Ursynów,5.0,73.6,52.16307,20.99228
2890000.0,13910.28,5.0,5.0,Praga-Południe,5.0,207.76,52.2327,21.0596
374000.0,8562.27,7.0,2.0,Ursus,1.0,43.68,52.2050570441289,20.8818793688129
610815.0,12900.0,26.0,1.0,Wola,5.0,47.35,52.23722222,20.96055556
635900.0,15140.48,6.0,2.0,Wola,1.0,42.0,52.2333751,20.9571835
686500.0,14483.12,11.0,2.0,Mokotów,3.0,47.4,52.18522,21.00751
744800.0,10996.6,10.0,3.0,Mokotów,9.0,67.73,52.16966,20.9959
819500.0,9862.8,4.0,4.0,Bemowo,4.0,83.09,52.2409067,20.9113297
535972.0,11847.3,8.0,2.0,Wola,5.0,45.24,52.2333751,20.9571835
814000.0,18500.0,5.0,1.0,Mokotów,4.0,44.0,52.2021721,21.01313769
759688.0,9350.01,4.0,4.0,Ursus,3.0,81.25,52.18957531,20.91276408
649000.0,8539.47,5.0,4.0,Wawer,5.0,76.0,52.24142,21.13992
564200.0,9964.68,4.0,3.0,Bemowo,3.0,56.62,52.2409067,20.9113297
504900.0,10193.82,4.0,2.0,,0.0,49.53,52.19852,20.84986
485000.0,7521.71,2.0,3.0,Białołęka,2.0,64.48,52.3420812,20.93289372
919999.0,11017.95,10.0,4.0,Mokotów,1.0,83.5,52.17708,21.06726
550440.0,11000.0,3.0,2.0,Praga-Południe,0.0,50.04,52.2399,21.0807
675900.0,9791.4,10.0,3.0,Mokotów,1.0,69.03,52.1780067491746,21.0672426839218
1045005.0,19500.0,5.0,2.0,Śródmieście,2.0,53.59,52.23768,21.03163
789793.0,9884.77,8.0,4.0,Wola,2.0,79.9,52.23722222,20.96055556
537000.0,11072.16,10.0,2.0,Mokotów,2.0,48.5,52.17708,21.06726
4669000.0,28944.27,4.0,5.0,Mokotów,0.0,161.31,52.18722222,21.01916667
241337.0,9927.48,9.0,1.0,Praga-Południe,2.0,24.31,52.2348,21.1231
481000.0,8858.2,5.0,2.0,Wawer,2.0,54.3,52.24142,21.13992
447000.0,16555.56,7.0,1.0,Żoliborz,6.0,27.0,52.2693286,20.9818745
387177.0,7450.01,5.0,3.0,Rembertów,1.0,51.97,52.26538,21.12202
2250000.0,20439.68,4.0,4.0,Mokotów,0.0,110.08,52.20619,21.03657
409000.0,7238.94,5.0,3.0,Rembertów,2.0,56.5,52.27568,21.13245
561900.0,9918.8,4.0,3.0,Bemowo,0.0,56.65,52.23203,20.88577
495793.0,7100.0,5.0,4.0,Rembertów,3.0,69.83,52.26538,21.12202
433719.0,11700.0,3.0,2.0,Śródmieście,2.0,37.07,52.2297,21.0122
1.0,-1.0,3.0,4.0,Praga-Południe,3.0,101.16,52.24527778,21.08444444
474000.0,8317.25,7.0,3.0,Ursus,3.0,56.99,52.2050570441289,20.8818793688129
986000.0,11491.84,5.0,3.0,Mokotów,1.0,85.8,52.1782627245921,21.0684870820525
505440.0,18000.0,4.0,1.0,Śródmieście,1.0,28.08,52.2379,21.03074
383000.0,8768.32,7.0,2.0,Ursus,3.0,43.68,52.20441,20.88059
523161.0,11435.21,8.0,2.0,Wola,2.0,45.75,52.22517,20.95265
598000.0,9389.23,4.0,3.0,Ursus,0.0,63.69,52.19222222,20.90777778
244754.0,10026.79,9.0,1.0,Praga-Południe,5.0,24.41,52.2348,21.1231
323465.0,9940.53,9.0,1.0,Praga-Południe,4.0,32.54,52.2348,21.1231
318489.0,9839.02,9.0,1.0,Praga-Południe,1.0,32.37,52.2348,21.1231
811982.0,11083.57,10.0,4.0,Mokotów,5.0,73.26,52.19416,21.0347
1047750.0,10948.28,3.0,4.0,Praga-Południe,3.0,95.7,52.24527778,21.08444444
293594.0,7950.01,5.0,2.0,Rembertów,1.0,36.93,52.26538,21.12202
1511335.0,14500.0,3.0,4.0,Ochota,2.0,104.23,52.20205,20.95116
575280.0,9755.47,4.0,3.0,Bemowo,0.0,58.97,52.23203,20.88577
389000.0,10226.08,4.0,2.0,Ursus,3.0,38.04,52.19222222,20.90777778
2434306.0,15800.0,2.0,5.0,Mokotów,1.0,154.07,52.20055556,21.02444444
542900.0,8856.44,3.0,3.0,Wilanów,1.0,61.3,52.18005,21.1004
283000.0,10752.28,4.0,1.0,Ursus,3.0,26.32,52.1895174832913,20.8994995065824
923472.0,15900.0,4.0,2.0,Mokotów,1.0,58.08,52.1893205262071,21.0027282640049
729900.0,8941.57,4.0,4.0,Ursus,1.0,81.63,52.19346,20.90305
558900.0,11309.19,8.0,2.0,Wola,0.0,49.42,52.22512,20.95345
1014900.0,10282.67,8.0,4.0,Wola,6.0,98.7,52.22512,20.95345
329000.0,8657.89,2.0,2.0,Białołęka,2.0,38.0,52.33248,21.05575
379816.0,9850.0,4.0,2.0,Ursus,1.0,38.56,52.19396,20.90247
2031890.0,15699.97,2.0,4.0,Mokotów,1.0,129.42,52.20055556,21.02444444
489000.0,6955.9,5.0,4.0,Rembertów,2.0,70.3,52.26194444,21.16222222
1371710.0,12124.01,13.0,4.0,Wola,11.0,113.14,52.23377,20.96877
439000.0,7179.07,2.0,4.0,Białołęka,1.0,61.15,52.33248,21.05575
539800.0,8304.62,5.0,3.0,Wawer,2.0,65.0,52.24142,21.13992
441500.0,9531.52,4.0,2.0,Ursus,1.0,46.32,52.19138,20.9079
851116.0,11300.0,5.0,3.0,Mokotów,1.0,75.32,52.17821236,21.07070147
470000.0,12176.17,8.0,2.0,Wola,8.0,38.6,52.22512,20.95345
1027500.0,12939.18,11.0,4.0,Mokotów,8.0,79.41,52.20055556,21.02444444
879300.0,13180.93,2.0,3.0,Mokotów,1.0,66.71,52.20055556,21.02444444
1860700.0,15823.62,11.0,5.0,Mokotów,10.0,117.59,52.18434943,21.01141788
393000.0,8577.04,7.0,2.0,Ursus,2.0,45.82,52.20441,20.88059
544088.0,11435.22,8.0,2.0,Wola,3.0,47.58,52.22517,20.95265
403300.0,14372.77,2.0,1.0,Mokotów,0.0,28.06,52.20055556,21.02444444
689497.0,11023.13,8.0,3.0,Wola,4.0,62.55,52.22517,20.95265
263758.0,9975.72,9.0,1.0,Praga-Południe,1.0,26.44,52.2348,21.1231
242932.0,9980.77,9.0,1.0,Praga-Południe,4.0,24.34,52.2348,21.1231
391849.0,9580.66,9.0,2.0,Praga-Południe,7.0,40.9,52.2348,21.1231
370971.0,9461.13,9.0,1.0,Praga-Południe,4.0,39.21,52.2348,21.1231
459000.0,7735.09,7.0,3.0,Ursus,1.0,59.34,52.20441,20.88059
717000.0,8797.55,4.0,4.0,Ursus,0.0,81.5,52.18947,20.91633
530900.0,12375.29,10.0,2.0,Mokotów,7.0,42.9,52.1766456616187,21.067518693108
375000.0,7978.72,10.0,3.0,Praga-Północ,4.0,47.0,52.25095,21.03221
1509090.0,12858.64,13.0,4.0,Wola,9.0,117.36,52.23377,20.96877
822318.0,14700.0,4.0,2.0,Mokotów,1.0,55.94,52.1893205262071,21.0027282640049
489000.0,7035.97,5.0,3.0,Rembertów,4.0,69.5,52.26194444,21.16222222
789793.0,9884.77,8.0,4.0,Wola,2.0,79.9,52.22517,20.95265
370000.0,8881.42,7.0,2.0,Ursus,4.0,41.66,52.2050570441289,20.8818793688129
411358.0,9271.08,9.0,2.0,Praga-Południe,1.0,44.37,52.2348,21.1231
406266.0,7598.02,2.0,3.0,Białołęka,0.0,53.47,52.33248,21.05575
241337.0,9927.48,9.0,1.0,Praga-Południe,2.0,24.31,52.2348,21.1231
760015.0,14179.38,9.0,2.0,Śródmieście,7.0,53.6,52.257582,20.9870954
420000.0,12145.75,7.0,2.0,Mokotów,5.0,34.58,52.1765008,20.992745
606226.0,8200.0,5.0,4.0,Praga-Południe,5.0,73.93,52.2404176,21.1101048
514000.0,7872.57,7.0,3.0,Ursus,3.0,65.29,52.20441,20.88059
536026.0,8150.01,5.0,3.0,Praga-Południe,2.0,65.77,52.2404176,21.1101048
561456.0,11200.0,3.0,2.0,Praga-Południe,1.0,50.13,52.2399,21.0807
349749.0,6715.61,2.0,3.0,Białołęka,2.0,52.08,52.3322891602931,21.0540275581263
1456163.0,12776.72,13.0,4.0,Wola,12.0,113.97,52.23377,20.96877
1016807.0,10302.0,8.0,4.0,Wola,7.0,98.7,52.2249823,20.9528802
274300.0,7583.63,5.0,2.0,Rembertów,4.0,36.17,52.2678514599294,21.1198328855783
2600586.0,16200.0,2.0,4.0,Mokotów,0.0,160.53,52.1841327,21.0427704
648066.0,12866.11,9.0,2.0,Śródmieście,4.0,50.37,52.2578151,20.9869177
661140.0,18446.99,29.0,1.0,Wola,11.0,35.84,52.2302,20.98505
674830.0,13000.0,11.0,3.0,Wola,3.0,51.91,52.2274,20.9567
4700000.0,18314.3,5.0,5.0,Śródmieście,5.0,256.63,52.23416667,21.0275
1272525.0,14100.0,25.0,4.0,Wola,18.0,90.25,52.2279292,20.9585114
3289900.0,17593.05,2.0,5.0,Wesoła,2.0,187.0,52.2519731,21.2391246
407208.0,9709.3,4.0,2.0,Ursus,0.0,41.94,52.1939602,20.9024705
243898.0,9050.02,2.0,1.0,Białołęka,1.0,26.95,52.3322891602931,21.0540275581263
425000.0,11102.4,3.0,2.0,Targówek,2.0,38.28,52.2826483,21.0317533
440175.0,7500.0,,3.0,Wawer,2.0,58.69,52.20021805,21.13350729
545142.0,8700.0,5.0,3.0,Praga-Południe,3.0,62.66,52.2404176,21.1101048
543307.0,8650.01,5.0,4.0,Praga-Południe,4.0,62.81,52.2404176,21.1101048
440175.0,7500.0,,3.0,Wawer,3.0,58.69,52.20021805,21.13350729
428437.0,7300.0,,3.0,Wawer,0.0,58.69,52.20021805,21.13350729
1198244.0,13990.01,6.0,3.0,Mokotów,5.0,85.65,52.19711166,21.04664984
440175.0,7500.0,,3.0,Wawer,1.0,58.69,52.20021805,21.13350729
439116.0,7400.0,,3.0,Wawer,0.0,59.34,52.20021805,21.13350729
1741475.0,13990.0,6.0,5.0,Mokotów,5.0,124.48,52.19716426,21.04664984
440175.0,7500.0,,3.0,Wawer,2.0,58.69,52.20021805,21.13350729
445050.0,7500.0,,3.0,Wawer,1.0,59.34,52.20021805,21.13350729
1389767.0,13990.0,6.0,4.0,Mokotów,5.0,99.34,52.19718162,21.04675115
416952.0,7200.0,7.0,3.0,Białołęka,1.0,57.91,52.3437,20.9486
391000.0,9320.62,7.0,2.0,Ursus,6.0,41.95,52.20547,20.8801
883340.0,14500.0,4.0,2.0,Mokotów,2.0,60.92,52.20055556,21.02444444
575232.0,8400.0,5.0,3.0,Praga-Południe,1.0,68.48,52.2404176,21.1101048
776633.0,17113.99,28.0,2.0,Wola,6.0,45.38,52.22969,20.98457
582597.0,8550.0,5.0,3.0,Praga-Południe,4.0,68.14,52.2404176,21.1101048
292330.0,7164.95,2.0,2.0,Białołęka,2.0,40.8,52.3322891602931,21.0540275581263
1362450.0,15500.0,4.0,3.0,Mokotów,3.0,87.9,52.20055556,21.02444444
773738.0,11900.0,6.0,3.0,Praga-Północ,0.0,65.02,52.2585545919908,21.0270607757875
415665.0,13500.0,4.0,2.0,Wola,4.0,30.79,52.2333751,20.9571835
334000.0,12709.28,,2.0,Praga-Południe,0.0,26.28,52.2477134787212,21.1018639259159
1274550.0,14500.0,4.0,3.0,Mokotów,2.0,87.9,52.20055556,21.02444444
699000.0,3676.82,1.0,6.0,,,190.11,52.32209842,21.08361511
775000.0,11397.06,10.0,4.0,Ursynów,10.0,68.0,52.16307,20.99228
790100.0,10778.99,10.0,4.0,Ursynów,4.0,73.3,52.1631,20.9925
749744.0,11982.48,9.0,3.0,Śródmieście,4.0,62.57,52.25881,20.9879
769000.0,4045.03,1.0,6.0,,,190.11,52.32209842,21.08361511
585504.0,8550.0,5.0,3.0,Praga-Południe,4.0,68.48,52.2404176,21.1101048
3990000.0,22166.67,2.0,4.0,Wawer,2.0,180.0,52.1887264842496,21.1924797425952
811539.0,11077.52,10.0,4.0,Ursynów,5.0,73.26,52.16644,20.99237
548188.0,8750.01,5.0,3.0,Praga-Południe,4.0,62.65,52.2404176,21.1101048
440175.0,7500.0,,3.0,Wawer,3.0,58.69,52.20021805,21.13350729
445050.0,7500.0,,3.0,Wawer,2.0,59.34,52.20021805,21.13350729
450000.0,7500.0,,3.0,Wawer,2.0,60.0,52.20021805,21.13350729
431138.0,7300.0,,3.0,Wawer,2.0,59.06,52.20021805,21.13350729
440175.0,7500.0,,3.0,Wawer,1.0,58.69,52.20021805,21.13350729
440175.0,7500.0,,3.0,Wawer,2.0,58.69,52.20021805,21.13350729
944260.0,15500.0,4.0,2.0,Mokotów,3.0,60.92,52.20055556,21.02444444
508707.0,8650.01,5.0,3.0,Praga-Południe,2.0,58.81,52.2404176,21.1101048
533885.0,8500.0,5.0,4.0,Praga-Południe,3.0,62.81,52.2404176,21.1101048
445050.0,7500.0,,3.0,Wawer,1.0,59.34,52.20021805,21.13350729
538876.0,8600.0,5.0,3.0,Praga-Południe,1.0,62.66,52.2404176,21.1101048
469000.0,10659.09,,2.0,Ursynów,0.0,44.0,52.14916667,21.04416667
416784.0,7600.0,,3.0,Wawer,2.0,54.84,52.20021805,21.13350729
440175.0,7500.0,,3.0,Wawer,2.0,58.69,52.20021805,21.13350729
227180.0,8902.04,5.0,1.0,Rembertów,1.0,25.52,52.2678514599294,21.1198328855783
550000.0,12500.0,20.0,1.0,Wola,,44.0,52.2285810834951,20.9723965747647
564162.0,9965.77,4.0,3.0,Bemowo,0.0,56.61,52.2312350034004,20.8956059068872
440175.0,7500.0,,3.0,Wawer,1.0,58.69,52.20021805,21.13350729
1190000.0,14077.84,2.0,3.0,Wawer,0.0,84.53,52.1888411,21.192807
1690000.0,18639.02,2.0,5.0,Praga-Południe,1.0,90.67,52.2344277747728,21.0663935659918
455385.0,13100.83,5.0,1.0,Praga-Południe,1.0,34.76,52.2457,21.0829
2508000.0,15675.0,5.0,5.0,Śródmieście,5.0,160.0,52.2239842593828,21.0287121831445
749554.0,12700.0,8.0,3.0,Włochy,2.0,59.02,52.1961127,20.9503516
544088.0,11435.22,8.0,2.0,Wola,1.0,47.58,52.22124,20.95634
370240.0,12044.24,6.0,1.0,Praga-Południe,1.0,30.74,52.2343216,21.1025323
903104.0,13700.0,4.0,3.0,Wilanów,2.0,65.92,52.1646353,21.0725444
824400.0,11865.28,6.0,3.0,Żoliborz,4.0,69.48,52.2693286,20.9818745
580734.0,12600.0,27.0,2.0,Wola,6.0,46.09,52.2279292,20.9585114
4200000.0,30215.83,5.0,4.0,Śródmieście,5.0,139.0,52.2223261774042,21.0198184795666
448612.0,9381.26,9.0,2.0,Praga-Południe,3.0,47.82,52.2348,21.1231
1371709.0,12124.0,13.0,4.0,Wola,11.0,113.14,52.233638,20.9682074
439491.0,9550.0,4.0,2.0,Ursus,3.0,46.02,52.18884,20.91308
385900.0,9997.41,4.0,2.0,Ursus,1.0,38.6,52.19138,20.9079
469000.0,10572.59,4.0,2.0,Włochy,2.0,44.36,52.20995,20.93518
580000.0,9508.2,4.0,3.0,Włochy,2.0,61.0,52.2083941982258,20.9371702663905
398000.0,8917.77,7.0,2.0,Ursus,1.0,44.63,52.19388889,20.88611111
683900.0,21398.62,28.0,1.0,Wola,18.0,31.96,52.22969,20.98457
577760.0,11400.16,6.0,2.0,Mokotów,4.0,50.68,52.18138889,21.05305556
1672835.0,15700.0,2.0,3.0,Mokotów,1.0,106.55,52.1841327,21.0427704
297000.0,9880.24,5.0,1.0,Włochy,1.0,30.06,52.2082,20.901
2416295.0,15500.0,2.0,4.0,Mokotów,1.0,155.89,52.1841327,21.0427704
427000.0,9686.93,5.0,2.0,Włochy,1.0,44.08,52.2082,20.901
489000.0,8793.38,5.0,3.0,Włochy,1.0,55.61,52.2082,20.901
440175.0,7500.0,,3.0,Wawer,2.0,58.69,52.20021805,21.13350729
445050.0,7500.0,,3.0,Wawer,1.0,59.34,52.20021805,21.13350729
438000.0,7300.0,,3.0,Wawer,3.0,60.0,52.20021805,21.13350729
428437.0,7300.0,,3.0,Wawer,0.0,58.69,52.20021805,21.13350729
450000.0,7500.0,,3.0,Wawer,1.0,60.0,52.20021805,21.13350729
523568.0,8600.0,5.0,3.0,Praga-Południe,1.0,60.88,52.2404176,21.1101048
274896.0,7200.0,3.0,2.0,Wesoła,1.0,38.18,52.2524,21.2302
438000.0,7300.0,,3.0,Wawer,1.0,60.0,52.20021805,21.13350729
629000.0,12580.0,6.0,2.0,Wola,4.0,50.0,52.2333751,20.9571835
1351840.0,16000.0,2.0,3.0,Mokotów,0.0,84.49,52.1841327,21.0427704
830000.0,12968.75,7.0,3.0,Ursynów,1.0,64.0,52.1618162,20.99539532
2504460.0,14000.0,4.0,4.0,Ochota,2.0,178.89,52.2020538,20.9510721
440175.0,7500.0,,3.0,Wawer,3.0,58.69,52.20021805,21.13350729
645000.0,7500.0,,4.0,Wawer,1.0,86.0,52.1885541245628,21.1428841306595
243898.0,9050.02,2.0,1.0,Białołęka,1.0,26.95,52.3322891602931,21.0540275581263
645000.0,7500.0,2.0,4.0,Wawer,1.0,86.0,52.2103162,21.1352506
536429.0,14131.43,6.0,2.0,Mokotów,5.0,37.96,52.18138889,21.05305556
408659.0,9220.65,9.0,2.0,Praga-Południe,2.0,44.32,52.2348,21.1231
1056120.0,10400.0,8.0,4.0,Wola,8.0,101.55,52.22124,20.95634
441033.0,9472.36,9.0,2.0,Praga-Południe,2.0,46.56,52.2348,21.1231
532737.0,8100.0,5.0,3.0,Praga-Południe,1.0,65.77,52.2404176,21.1101048
475000.0,11872.03,7.0,2.0,Ursus,5.0,40.01,52.2056693,20.8795216
585504.0,8550.0,5.0,3.0,Praga-Południe,5.0,68.48,52.2404176,21.1101048
1731500.0,17276.99,6.0,4.0,Żoliborz,6.0,100.22,52.2692846,20.9857542
718130.0,11466.23,9.0,3.0,Śródmieście,1.0,62.63,52.2578151,20.9869177
769625.0,12500.0,11.0,3.0,Wola,2.0,61.57,52.2276,20.9567
627500.0,7296.51,1.0,4.0,Wawer,1.0,86.0,52.2103162,21.1352506
329000.0,12322.1,8.0,,Ochota,7.0,26.7,52.21972222,20.98305556
428000.0,11122.66,4.0,2.0,Ursynów,2.0,38.48,52.1650403980098,20.992625054546
1593860.0,15699.96,2.0,3.0,Mokotów,1.0,101.52,52.18138889,21.05305556
2434300.0,15799.96,2.0,5.0,Mokotów,1.0,154.07,52.18138889,21.05305556
1600000.0,17661.99,5.0,3.0,Praga-Północ,5.0,90.59,52.2532,21.0329
431138.0,7300.0,,3.0,Wawer,1.0,59.06,52.20021805,21.13350729
450000.0,7500.0,,3.0,Wawer,1.0,60.0,52.20021805,21.13350729
435088.0,7100.0,3.0,3.0,Wesoła,2.0,61.28,52.2244,21.2272
425816.0,6800.0,,3.0,Wawer,0.0,62.62,52.20021805,21.13350729
1365639.0,12990.0,6.0,4.0,Mokotów,4.0,105.13,52.1990330129424,21.0462490904676
637798.0,12674.84,9.0,2.0,Śródmieście,2.0,50.32,52.25881,20.9879
444000.0,7400.0,,3.0,Wawer,0.0,60.0,52.20021805,21.13350729
438000.0,7300.0,,3.0,Wawer,2.0,60.0,52.20021805,21.13350729
449160.0,7600.0,,3.0,Wawer,1.0,59.1,52.20021805,21.13350729
507461.0,8960.99,4.0,3.0,Białołęka,2.0,56.63,52.3290952,20.9668462
431138.0,7300.0,,3.0,Wawer,3.0,59.06,52.20021805,21.13350729
877601.0,11890.0,6.0,4.0,Mokotów,1.0,73.81,52.19711335,21.04670883
511900.0,13910.33,10.0,2.0,Ursynów,9.0,36.8,52.1631,20.9925
629461.0,12496.74,9.0,2.0,Śródmieście,2.0,50.37,52.2578151,20.9869177
395338.0,9412.81,4.0,2.0,Białołęka,2.0,42.0,52.3290952,20.9668462
632899.0,8755.0,4.0,4.0,Białołęka,3.0,72.29,52.3187038,20.9792052
2342337.0,14990.0,6.0,5.0,Mokotów,6.0,156.26,52.19716426,21.04669275
2974800.0,24000.0,5.0,4.0,Śródmieście,3.0,123.95,52.238307512708,21.0297457938524
548275.0,8750.0,5.0,3.0,Praga-Południe,4.0,62.66,52.2404176,21.1101048
620378.0,8650.0,5.0,4.0,Praga-Południe,4.0,71.72,52.2404176,21.1101048
766838.0,8450.01,,4.0,Praga-Południe,5.0,90.75,52.2404176,21.1101048
578656.0,8450.0,5.0,3.0,Praga-Południe,2.0,68.48,52.2404176,21.1101048
542009.0,8650.0,5.0,3.0,Praga-Południe,2.0,62.66,52.2404176,21.1101048
341124.0,6436.3,2.0,3.0,Białołęka,2.0,53.0,52.3322891602931,21.0540275581263
543307.0,8650.01,5.0,4.0,Praga-Południe,2.0,62.81,52.2404176,21.1101048
542009.0,8650.0,5.0,3.0,Praga-Południe,2.0,62.66,52.2404176,21.1101048
606965.0,8550.01,5.0,4.0,Praga-Południe,3.0,70.99,52.2404176,21.1101048
422665.0,13727.35,4.0,2.0,Wola,4.0,30.79,52.2333751,20.9571835
574854.0,8450.01,5.0,3.0,Praga-Południe,2.0,68.03,52.2404176,21.1101048
1100000.0,8029.2,1.0,5.0,Wawer,,137.0,52.2095569,21.186275
639999.0,9673.5,4.0,3.0,Praga-Południe,1.0,66.16,52.2389919512832,21.1051371926206
468000.0,10400.0,4.0,2.0,Włochy,1.0,45.0,52.20654,20.9376
443500.0,10923.65,4.0,2.0,Ursynów,4.0,40.6,52.1618617360222,20.9935808507643
990352.0,17732.35,28.0,3.0,Wola,9.0,55.85,52.22969,20.98457
560000.0,15819.21,6.0,2.0,Wola,5.0,35.4,52.2316568,20.9747806
417000.0,8790.05,5.0,2.0,Włochy,0.0,47.44,52.2082,20.901
405000.0,12046.4,8.0,1.0,Wola,3.0,33.62,52.22512,20.95345
948000.0,11909.55,4.0,3.0,Praga-Południe,1.0,79.6,52.2323494,21.0607903
642712.0,12646.83,10.0,3.0,Ursynów,9.0,50.82,52.1650403980098,20.992625054546
8791350.0,43500.0,30.0,4.0,Śródmieście,30.0,202.1,52.2327792339101,21.0117712615706
927212.0,10095.95,8.0,4.0,Wola,5.0,91.84,52.2249823,20.9528802
473304.0,10457.45,7.0,2.0,Praga-Południe,0.0,45.26,52.2343216,21.1025323
748320.0,12000.0,25.0,2.0,Wola,3.0,62.36,52.2279292,20.9585114
479000.0,13685.71,8.0,1.0,Wola,1.0,35.0,52.2445047323285,20.982793483446
2890000.0,13913.63,5.0,6.0,Praga-Południe,5.0,207.71,52.2321989,21.0594866
419000.0,10409.94,4.0,2.0,Włochy,2.0,40.25,52.2083941982258,20.9371702663905
227180.0,8902.04,5.0,1.0,Rembertów,1.0,25.52,52.2678514599294,21.1198328855783
650000.0,12745.1,,3.0,Śródmieście,,51.0,52.23055556,21.0125
2450000.0,14939.02,2.0,6.0,Wawer,0.0,164.0,52.1888411,21.192807
770619.0,14315.79,9.0,2.0,Śródmieście,8.0,53.83,52.257582,20.9870954
692920.0,8877.9,4.0,4.0,Ursus,0.0,78.05,52.1939602,20.9024705
959500.0,12500.0,11.0,4.0,Wola,11.0,76.76,52.2285810834951,20.9723965747647
383361.0,9442.39,9.0,2.0,Praga-Południe,1.0,40.6,52.2348,21.1231
601720.0,14000.0,12.0,2.0,Wola,5.0,42.98,52.2273,20.9567
397100.0,9527.35,9.0,2.0,Praga-Południe,4.0,41.68,52.2348,21.1231
1699840.0,15841.94,2.0,3.0,Wesoła,0.0,107.3,52.2519731,21.2391246
4350000.0,14356.44,8.0,4.0,Mokotów,8.0,303.0,52.1911270306629,21.0205637973564
621012.0,8400.0,5.0,4.0,Praga-Południe,3.0,73.93,52.2404176,21.1101048
543307.0,8650.01,5.0,4.0,Praga-Południe,2.0,62.81,52.2404176,21.1101048
516863.0,8750.01,5.0,3.0,Praga-Południe,4.0,59.07,52.2404176,21.1101048
532737.0,8100.0,5.0,3.0,Praga-Południe,1.0,65.77,52.2404176,21.1101048
966900.0,9448.84,4.0,4.0,Bemowo,4.0,102.33,52.232,20.8858
4490000.0,44900.0,30.0,2.0,Śródmieście,23.0,100.0,52.2296756,21.0122287
603415.0,8500.0,5.0,4.0,Praga-Południe,2.0,70.99,52.2404176,21.1101048
1168290.0,13500.0,4.0,3.0,Mokotów,1.0,86.54,52.20055556,21.02444444
822420.0,13500.0,4.0,2.0,Mokotów,1.0,60.92,52.20055556,21.02444444
386757.0,9950.01,4.0,2.0,Ursus,3.0,38.87,52.18884,20.91308
424624.0,11341.45,8.0,1.0,Wola,1.0,37.44,52.22124,20.95634
1443319.0,12990.0,6.0,4.0,Mokotów,4.0,111.11,52.1990330129424,21.0462490904676
538876.0,8600.0,5.0,3.0,Praga-Południe,1.0,62.66,52.2404176,21.1101048
542603.0,8250.01,5.0,3.0,Praga-Południe,4.0,65.77,52.2404176,21.1101048
434970.0,13500.0,12.0,2.0,Wola,6.0,32.22,52.23722222,20.96055556
320000.0,9577.97,,2.0,Ursus,1.0,33.41,52.2050570441289,20.8818793688129
750953.0,11982.66,9.0,3.0,Śródmieście,0.0,62.67,52.2578151,20.9869177
1448525.0,13990.0,6.0,4.0,Mokotów,5.0,103.54,52.1990330129424,21.0462490904676
620159.0,12312.07,9.0,2.0,Śródmieście,1.0,50.37,52.2578151,20.9869177
629781.0,12231.13,9.0,2.0,Śródmieście,1.0,51.49,52.2578151,20.9869177
539314.0,8200.0,5.0,3.0,Praga-Południe,3.0,65.77,52.2404176,21.1101048
440175.0,7500.0,,3.0,Wawer,1.0,58.69,52.20021805,21.13350729
416784.0,7600.0,,3.0,Wawer,1.0,54.84,52.20021805,21.13350729
749000.0,3939.82,1.0,6.0,,,190.11,52.32209842,21.08361511
579190.0,8500.0,5.0,3.0,Praga-Południe,3.0,68.14,52.2404176,21.1101048
1.0,-1.0,5.0,2.0,Włochy,0.0,40.87,52.2082,20.901
438000.0,10892.81,4.0,2.0,Włochy,4.0,40.21,52.20611111,20.91277778
841269.0,12057.75,9.0,3.0,Śródmieście,2.0,69.77,52.25881,20.9879
440175.0,7500.0,,3.0,Wawer,1.0,58.69,52.20021805,21.13350729
395787.0,7091.69,2.0,3.0,Białołęka,2.0,55.81,52.3289879,21.0076792
357588.0,8451.62,2.0,2.0,Białołęka,2.0,42.31,52.3271,21.06057
546365.0,11500.0,5.0,2.0,Mokotów,0.0,47.51,52.194157,21.0346955
1.0,-1.0,5.0,2.0,Włochy,5.0,56.98,52.1937013872943,20.938497816201
1.0,-1.0,5.0,3.0,Włochy,2.0,64.58,52.1937013872943,20.938497816201
